date,sales_total_try,opex_try,usdtry,is_holiday_peak,promo_intensity,price_change_flag,stockout_flag,avg_price_try,units_sold
2019-08-20,1920882.412467112,546269.4167824337,9.322258064516127,0,0.28149375768745927,0,0,77237.23968966925,24.869899807204487
2019-08-23,1920044.5253997166,545920.7801969612,9.354193548387096,0,0.2763671551971144,0,0,77380.97182523478,24.812876862494626
2019-08-27,1919672.131147541,545581.031411301,9.396774193548389,0,0.2554519895718255,0,0,77542.67047774603,24.756332472434877
2019-08-29,1919672.131147541,545125.6012452545,9.418064516129032,0,0.3393183226797598,0,0,77668.43609636587,24.716245461228787
2019-08-30,1929043.902354351,547014.8743046775,9.428709677419354,0,0.2940175706695404,0,0,77758.26868109433,24.80821570585415
2019-09-01,1943636.836200007,545171.5031865422,9.45,0,0.13924572240027183,0,0,77830.70596451768,24.97262246453339
2019-09-02,1958434.5551227108,548731.1531792708,9.460983606557376,0,0.20559362944308288,0,0,77903.71446358167,25.13916786391793
2019-09-03,1964065.2879156529,549977.9313217764,9.471967213114754,0,0.1801464060569484,0,0,77959.32766134053,25.193461088423657
2019-09-04,1965396.3909164642,549922.2325327697,9.48295081967213,0,0.22557300004388675,0,0,78033.47859168569,25.18657922710975
2019-09-06,1966693.3630711008,549690.1316066389,9.504918032786884,0,0.17622437784701903,0,0,78107.62952203084,25.179273460301086
2019-09-07,1967956.2043795623,549471.4736141042,9.515901639344262,0,0.19655790675599308,0,0,78181.780452376,25.171544994147734
2019-09-08,1968468.1670721818,549221.1521912651,9.526885245901639,0,0.21514961836941376,0,0,78237.39365013487,25.16019610615938
2019-09-09,1969321.438226548,549263.4582533085,9.537868852459017,0,0.22597265582510367,0,0,78293.00684789375,25.153222714418295
2019-09-10,1970311.232765613,549480.8248809905,9.548852459016391,0,0.16399110778832676,0,1,78348.62004565263,25.14800173401319
2019-09-11,1971949.5133819953,549937.7089354009,9.55983606557377,0,0.18996496292477158,0,0,78441.30870858407,25.139171513672093
2019-09-14,1975356.392391064,550913.2806744478,9.592786885245902,0,0.18575164066517136,0,0,78645.22376703327,25.11730907197316
2019-09-21,1978781.8882253189,551879.9596257232,9.669672131147541,0,0.18040012302278868,0,0,78849.13882548247,25.095795815918486
2019-09-22,1982365.6270736568,552902.1648079844,9.680655737704917,0,0.25296362720843296,0,0,79053.05388393166,25.076395277331503
2019-09-25,1983873.589913736,553368.4041583979,9.713606557377048,0,0.2121494513288287,0,0,79145.74254686311,25.066080954879684
2019-09-26,1985260.5433901055,553815.1759441439,9.724590163934426,0,0.1621734813699487,0,0,79238.43120979455,25.054263607691293
2019-09-27,1985974.4577432123,554054.9161069931,9.735573770491802,0,0.2275358584116433,0,0,79312.58214013973,25.03984114694609
2019-09-29,2059421.8324388203,574503.4666974689,9.757540983606557,0,0.26366468591037906,0,0,79442.34626824375,25.923476951259843
2019-10-03,2133810.068955287,603139.7370596688,9.801475409836064,0,0.15597395781653445,0,0,79609.18586152037,26.80356601896463
2019-10-06,2208657.7258713464,626666.7854327047,9.834426229508194,0,0.07941890102137966,0,0,79776.02545479698,27.68573281609304
2019-10-08,2210949.0196671584,629530.875573762,9.856393442622949,0,0.11047297781401251,0,0,79887.25185031471,27.67586778188125
2019-10-09,2212858.431163668,631182.493110382,9.867377049180325,0,0.16300733447559873,0,0,79979.94051324615,27.66766787976265
2019-10-11,2216801.9063034416,632101.8635850502,9.88934426229508,0,0.10376991603143663,0,0,80183.85557169536,27.646486820795452
2019-10-19,2220872.1951878886,633070.1331528584,9.977213114754097,0,0.1383145828443869,0,0,80387.77063014456,27.62699074472262
2019-10-20,2224178.719473732,633627.4247241147,9.988196721311477,0,0.14823902160288016,0,0,80591.68568859376,27.598116362374622
2019-10-22,2224687.415517708,632161.7304635998,10.010163934426231,0,0.09719208585265757,0,0,80702.91208411152,27.56638339393574
2019-10-25,2224687.415517708,629518.5111447843,10.04311475409836,0,0.12321423931814605,0,0,80832.67621221552,27.522129907923432
2019-10-27,2198732.075346155,619529.4052380963,10.065081967213114,0,0.027761979797927883,0,0,80943.90260773327,27.163652906650086
2019-10-28,2172306.41766788,610667.2070088029,10.07606557377049,0,0.09426837075997135,0,0,81017.97104886324,26.812648965964936
2019-10-29,2145410.4424828836,603593.1603320626,10.087000305467873,0,0.11742295545820525,0,0,81073.41926819175,26.46256272214007
2019-10-30,2143999.4899627175,603899.7245024738,10.097935037165257,0,0.08756650454105458,0,0,81128.7849983051,26.42711202944194
2019-10-31,2088588.8405309625,589030.8542472548,10.10886976886264,0,0.17397233911794913,0,0,81202.60597178953,25.720711983757713
2019-11-02,2033648.5086059293,575610.7685166437,10.130739232257405,1,0.02719194809351528,0,0,81294.88218864509,25.015701528256603
2019-11-04,1979178.4941876181,560298.5010582646,10.152608695652171,1,0.05689485483142474,0,0,81387.0484198804,24.318101376240158
2019-11-05,1979178.4941876181,560356.7055317066,10.163478260869564,1,0.07401840675091699,0,0,81460.64942212438,24.296129581924024
2019-11-06,1979496.598179688,561805.7018269091,10.174347826086954,1,0.11333438810431772,0,0,81534.03045312785,24.27816443242871
2019-11-08,1980530.4361539155,564807.0963975522,10.196086956521738,1,0.027020324896951074,0,0,81607.41148413134,24.26900204448994
2019-11-09,1983243.7117013605,568573.314919108,10.20695652173913,1,0.10499110199698304,0,0,81754.17354613832,24.258623452197316
2019-11-14,1985638.883256736,570900.4522574791,10.261304347826089,1,0.07040318126292186,0,0,81919.28086589616,24.238968680734327
2019-11-17,1987318.320829954,571713.0768969434,10.29391304347826,1,0.04065092990089573,0,0,82194.45973215923,24.17825151848282
2019-11-24,1987318.320829954,572517.2041615068,10.37,1,0.08395929366023237,0,0,82524.6743716749,24.081504543471
2019-12-02,1985360.2430555557,578903.6151986795,10.45695652173913,1,0.055971790867204115,0,0,82836.54375343972,23.967202795965463
2019-12-04,1981444.0875067587,579422.1486883396,10.478695652173913,1,0.03199349368523618,0,0,83056.68684645019,23.8565269424956
2019-12-06,1975819.4219158331,578670.9261669673,10.500434782608696,1,0.05209406254970059,0,0,83148.41313520454,23.762563197724855
2019-12-07,1970444.3240571774,577120.7731847562,10.511304347826087,1,0.03844059209414721,0,0,83221.79416620803,23.677022873622096
2019-12-08,1965074.7210676307,575465.4193078097,10.522173913043478,1,0.053405520357537456,0,0,83276.82993946064,23.59689630952777
2019-12-09,1952208.5944238466,571615.5011475382,10.533043478260868,1,0.06986392023563141,0,0,83423.59200146761,23.401157245656634
2019-12-15,1936448.4609740085,567000.862831831,10.598260869565218,1,0.09758050448436058,0,0,83607.04457897633,23.161307408071497
2019-12-18,1921106.7381467319,562594.1342587712,10.630869565217392,1,0.012865535035194546,0,0,83790.49715648504,22.927501367594477
2019-12-19,1908833.359884911,560407.8273549912,10.641739130434782,1,0.11399100123968801,0,0,83937.25921849202,22.741192381754352
2019-12-23,1899881.1159396765,559180.9050247093,10.685217391304349,1,0.0,0,0,84047.33076499724,22.604895344646806
2019-12-24,1888618.8966823805,557175.2380763612,10.69608695652174,1,0.04544644714893252,0,0,84194.09282700422,22.431726897550575
2019-12-27,1878367.8364296092,554150.998010297,10.728695652173913,1,0.06764951619453731,0,0,84340.85488901119,22.271150071948615
2019-12-31,1831452.5959257747,542140.0143064673,10.772173913043478,1,0.058429756032051,0,0,84524.3074665199,21.66776221918427
2020-01-03,1787947.672438442,529822.9849934166,10.804782608695652,0,0.05141520383771642,0,0,84744.45055953035,21.09810920518582
2020-01-08,1749481.5129618377,520168.1909622307,10.859130434782609,0,0.06385252192161597,0,0,84909.5578792882,20.60405867910643
2020-01-09,1748874.1501522355,519987.60556502145,10.87,0,0.05530616139256924,0,0,85037.97468354431,20.565802003874158
2020-01-10,1748527.0856896054,519884.4139094732,10.88086956521739,0,0.05241524672400788,0,0,85111.35571454778,20.543992878622845
2020-01-12,1748180.0212269758,614229.4893694714,10.902608695652173,0,0.09558425234296497,0,0,85184.73674555126,20.522221327616816
2020-01-13,1747399.1261860582,613955.1190206459,10.913478260869564,0,0.08080665401128564,0,0,85349.84406530911,20.473372216696266
2020-01-19,1746704.9972607985,614501.8792562904,10.978695652173911,0,0.049308901574514605,0,0,85496.60612731609,20.4301091748568
2020-01-20,1745490.2716415937,614864.6262363759,10.989565217391304,0,0.09708418569533175,0,0,85753.43973582827,20.354755179719255
2020-01-27,1742103.5864511272,614460.1981229752,11.065652173913042,0,0.0793151750586325,0,0,86010.76866629976,20.254482240590743
2020-02-02,1738803.667376318,620962.4817609943,11.13116304347826,0,0.14938586356516884,0,0,86286.60796184186,20.15148941936924
2020-02-04,1736111.111111111,620000.9146490231,11.153,0,0.1438888652577084,0,0,86508.2920565034,20.06872485677049
2020-02-08,1736111.111111111,620796.5874437639,11.197000000000001,0,0.10013014967233785,0,0,86656.54008438818,20.034392204217305
2020-02-10,1736450.6172839506,621713.8160582847,11.219000000000001,0,0.10819456879409094,0,0,86786.49789029536,20.008303820243494
2020-02-11,1737129.6296296294,588249.3872449078,11.23,0,0.14741880815369787,0,0,86860.75949367089,19.999014972419225
2020-02-12,1738148.148148148,554070.3808755282,11.241,0,0.14331110796300398,0,0,86916.45569620252,19.99791793424556
2020-02-13,1739166.6666666667,519850.9139251062,11.252,0,0.12437295218107558,0,0,86972.15189873417,19.996822301139122
2020-02-14,1741203.7037037036,520459.8006900719,11.263,0,0.1285198214992635,0,0,87083.54430379748,19.99463523934423
2020-02-18,1743335.7562497116,521097.08835537825,11.307,0,0.16332994687365276,0,0,87194.93670886077,19.99354345620568
2020-02-19,1745997.345986501,522592.4010418314,11.318,0,0.10725285833492512,0,0,87324.89451476793,19.994268022748393
2020-02-21,1748169.9543955533,524643.9075110484,11.34,0,0.14141292143510117,0,0,87417.72151898732,19.997889718686466
2020-02-23,1877676.0126944445,565112.4897617396,11.362,0,0.1189342204269832,0,0,87696.20253164558,21.411143909188958
2020-03-05,2006842.3944814906,610467.2493455426,11.483,0,0.1934695639031834,0,0,87974.6835443038,22.811589807775217
2020-03-07,2136641.039564373,650174.847392709,11.505,0,0.2329633055596157,0,0,88327.42616033753,24.190006801350773
2020-03-13,2138936.649544922,650985.4008729666,11.571,0,0.22476249046964092,0,0,88494.51476793247,24.170273775205818
2020-03-14,2141232.765612328,651684.2238319864,11.581999999999999,0,0.22440528908001917,0,0,88661.60337552741,24.150620833497765
2020-03-16,2142037.3874821025,669337.1292807782,11.604,0,0.2391643642146299,0,0,88735.86497890293,24.139477177479193
2020-03-17,2142586.8853443875,704333.803566789,11.614999999999998,0,0.20063011524898278,0,0,88810.12658227848,24.12547946724724
2020-03-18,2142616.322729867,739168.927917965,11.626,0,0.22045858913884891,0,0,88865.82278481011,24.11069020221918
2020-03-19,2142645.7601153464,756531.9853013455,11.636999999999999,0,0.19069199730219633,0,0,88921.51898734178,24.09591946377297
2020-03-20,2142694.8224244793,756489.2460215985,11.648,0,0.20972499057465327,0,0,89014.34599156117,24.07134264209067
2020-03-23,2142743.884733612,756446.5039912991,11.681,0,0.19609570836896947,0,0,89107.1729957806,24.046817025999417
2020-03-24,2142792.9470427446,760066.3913611403,11.692,0,0.20290987894978155,0,0,89200.0,24.02234245563615
2020-03-25,2142812.571966397,760073.3524839692,11.703,0,0.21785471076310742,0,0,89274.2616033755,24.002579617924013
2020-03-27,2142822.384428224,760076.8330453839,11.725,0,0.17545337950299583,0,0,89348.52320675105,23.9827398094736
2020-03-28,2142822.384428224,752714.8396443076,11.736,0,0.26277161827056383,0,0,89422.78481012658,23.962823222047124
2020-03-29,2083284.2434928622,728158.188482264,11.747,0,0.16981947855500895,0,0,89478.48101265822,23.28251686791763
2020-03-30,2023353.8686291138,707235.1426037858,11.758,0,0.16357434161636805,0,0,89534.16794176288,22.598678416771527
2020-03-31,1845258.330034825,648243.608571399,11.768994505494504,0,0.23474332620500205,0,0,89626.9578522743,20.58820665403184
2020-04-03,1726700.9323758984,608582.7643378649,11.80197802197802,0,0.2987498808188881,0,0,89719.72921593173,19.24549870430599
2020-04-04,1608535.7686453578,566934.971924492,11.812967032967032,0,0.29372359451156466,0,0,89812.49130616216,17.90993374364835
2020-04-05,1608535.7686453578,560436.2924055373,11.823956043956043,0,0.2938503652779284,0,0,89886.67872212175,17.89515189028211
2020-04-07,1609948.7569761544,550888.9805556687,11.845934065934065,0,0.27463259681459257,0,0,89949.18162006768,17.89842584423219
2020-04-10,1611832.7414172164,525747.0442010431,11.878901098901098,0,0.24808236885542506,0,0,89993.13766402374,17.910618334419663
2020-04-11,1614658.7180788096,507350.88928088476,11.889890109890109,0,0.2772741367458118,0,1,90000.00000000001,17.94065242309788
2020-04-13,1616825.3001860308,495103.20751021226,11.91186813186813,0,0.25468514865463665,0,0,90000.00000000001,17.96472555762256
2020-04-14,1619462.8784035177,495901.31379233045,11.922857142857142,0,0.30425359200253255,0,0,90000.00000000001,17.994031982261305
2020-04-16,1621723.6597327925,496596.69882425043,11.944835164835164,0,0.27058827855493583,0,0,90000.00000000001,18.019151774808805
2020-04-17,1624361.2379502794,497400.98247663846,11.955824175824175,0,0.2502350840962247,0,0,90000.00000000001,18.048458199447545
2020-04-19,1626622.0192795538,498099.4892565638,11.977802197802196,0,0.2653584247504102,0,0,90000.00000000001,18.073577991995037
2020-04-20,1629071.1990529343,498830.169752923,11.988791208791207,0,0.28738794362826875,0,0,90000.00000000001,18.100791100588157
2020-04-21,1630892.3840126276,499365.3834126616,11.999780219780218,0,0.25808826341588076,0,0,90000.00000000001,18.121026489029195
2020-04-22,1633153.1653419018,500012.6677069365,12.01076923076923,0,0.2503333881330071,0,0,90000.00000000001,18.146146281576684
2020-04-24,1637638.2828795307,501181.26895154966,12.032747252747251,0,0.2823106163447574,0,0,90000.00000000001,18.19598092088367
2020-04-30,1641868.065847016,501918.5106606494,12.098681318681319,0,0.2823489971332617,0,0,90000.00000000001,18.242978509411284
2020-05-01,1645256.1937008973,500776.77419191384,12.10967032967033,0,0.31469551530653195,0,0,90000.00000000001,18.280624374454412
2020-05-02,1645750.3162625087,500503.02467133536,12.12065934065934,0,0.31577266139911614,0,0,90000.00000000001,18.286114625138982
2020-05-03,1646090.0129725703,500602.2446090462,12.131648351648352,0,0.3368653086883949,0,0,90000.00000000001,18.289889033028555
2020-05-04,1646423.0418919008,500700.31722495204,12.142637362637362,0,0.2864612803227461,0,0,90000.00000000001,18.293589354354452
2020-05-05,1647141.5525114157,500988.0202408464,12.153626373626373,0,0.2876798973363692,0,0,90000.00000000001,18.301572805682394
2020-05-08,1647923.896499239,501226.8578096874,12.186593406593405,0,0.30835048393009273,0,0,90000.00000000001,18.31026551665821
2020-05-09,1648810.553018772,501495.65679381107,12.197582417582415,0,0.3235003960163104,0,0,90000.00000000001,18.32011725576413
2020-05-10,1649575.511584644,501724.08731025667,12.208571428571428,0,0.33923103753560596,0,0,90000.00000000001,18.32861679538493
2020-05-12,1650357.8555724677,501957.80168922304,12.230549450549448,0,0.3741644970761524,0,0,90000.00000000001,18.33730950636075
2020-05-13,1652004.0377135128,502451.7747378108,12.24153846153846,0,0.3556335992637264,0,0,90000.00000000001,18.35560041903903
2020-05-16,1653677.3845763572,502917.77313909173,12.274505494505494,0,0.325105654668763,0,0,90000.00000000001,18.37419316195952
2020-05-17,1655722.8749003408,503496.85155106004,12.285494505494505,0,0.32933332433058515,0,0,90000.00000000001,18.396920832226005
2020-05-18,1657189.7434224833,503942.9187605759,12.296483516483516,0,0.29982792962853155,0,0,90000.00000000001,18.413219371360924
2020-05-19,1659919.7318257594,504812.82765563176,12.307472527472527,0,0.32934841648789415,0,0,90000.00000000001,18.443552575841768
2020-05-22,1662242.3287671234,503641.49451366893,12.34043956043956,0,0.3212440514000617,0,0,90000.00000000001,18.469359208523592
2020-05-24,1664866.467347974,502586.56390519056,12.362417582417581,0,0.33958536737780853,0,0,90000.00000000001,18.498516303866374
2020-05-30,1665958.4627092846,501064.9835565144,12.428351648351647,0,0.30508688226109615,0,0,90000.00000000001,18.510649585658715
2020-05-31,1667161.6129329826,501497.4266854379,12.439340659340658,0,0.345484205994901,0,0,90000.00000000001,18.524017921477583
2020-06-04,1668406.251095429,497446.69713512395,12.483296703296702,0,0.3959821673900773,0,0,90000.00000000001,18.537847234393652
2020-06-06,1669545.03943545,497856.2780052876,12.505274725274724,0,0.34673719554629423,0,0,90000.00000000001,18.550500438171664
2020-06-08,1670434.0666943404,498191.4655022368,12.527252747252746,0,0.3620513516629682,0,0,90000.00000000001,18.560378518826003
2020-06-13,1671145.2885014527,538715.6363817862,12.582197802197802,0,0.37070431975133333,0,0,90000.00000000001,18.56828098334947
2020-06-17,1672080.0371622287,579351.5688570974,12.626153846153846,0,0.3379633858434249,0,0,90000.00000000001,18.578667079580317
2020-06-19,1673350.0761035003,620156.859364614,12.648131868131868,0,0.3567227744543125,0,0,90000.00000000001,18.592778623372222
2020-06-22,1674132.4200913243,620446.8022745647,12.681098901098903,0,0.3503777720234538,0,0,90000.00000000001,18.601471334348044
2020-06-24,1678087.6519050032,621007.4984334046,12.703076923076924,0,0.35293028295646495,0,0,90000.00000000001,18.645418354500034
2020-07-04,1682142.3793148806,613926.6116452496,12.812903225806451,0,0.30671351705200184,0,0,90000.00000000001,18.690470881276447
2020-07-05,1686408.365747787,613686.7516629715,12.823870967741934,0,0.3306391157954341,0,0,90000.00000000001,18.737870730530965
2020-07-06,1688147.5092545615,611513.0836358338,12.834838709677419,0,0.3448437593050293,0,1,90000.00000000001,18.757194547272903
2020-07-08,1690321.438638029,607580.7341798657,12.856774193548386,0,0.37343811880151706,0,0,90000.00000000001,18.78134931820032
2020-07-10,1693364.939774884,604848.4893977188,12.878709677419353,0,0.358681935350222,0,0,90000.00000000001,18.815165997498706
2020-07-13,1696457.5906195387,602161.7141547028,12.911612903225803,0,0.3944992842930125,0,0,90000.00000000001,18.849528784661537
2020-07-15,1700518.112633181,601723.6927032614,12.93354838709677,0,0.30688338368102436,0,0,90000.00000000001,18.89464569592423
2020-07-19,1704652.3592085233,601302.7021059843,12.977419354838707,0,0.3560734296692862,0,0,90000.00000000001,18.940581768983588
2020-07-22,1708327.2450532725,600711.0454285537,13.010322580645159,0,0.3354040707398164,0,1,90000.00000000001,18.981413833925245
2020-07-23,1712230.2415858463,600191.2262720454,13.021290322580644,0,0.39559789856419597,0,0,90000.00000000001,19.024780462064957
2020-07-27,1715787.9327317392,598197.6085171308,13.065045610787942,0,0.3056548620070113,0,0,90000.00000000001,19.064310363685987
2020-07-29,1740180.9650334474,604302.8917735512,13.086923254891591,0,0.30471215530224255,0,0,90000.00000000001,19.33534405592719
2020-08-03,1763028.5724513177,601855.5648828055,13.141617365150713,0,0.25701822063667934,0,0,90000.00000000001,19.589206360570195
2020-08-04,1784973.4352456788,607965.7699252026,13.152556187202538,0,0.21128312827070583,0,0,90000.00000000001,19.833038169396428
2020-08-08,1787207.1575524604,608393.850109958,13.196311475409836,0,0.2592273493495772,0,0,90000.00000000001,19.857857306138445
2020-08-11,1790982.6486468327,609679.0875561343,13.229016393442622,0,0.2522260201533891,0,0,90000.00000000001,19.899807207187028
2020-08-14,1795009.9404325683,611050.0419777781,13.261721311475409,0,0.27951181359428623,0,0,90000.00000000001,19.9445548936952
2020-08-15,1797835.5036924288,595408.1149964913,13.27262295081967,0,0.2852526792733148,0,0,90000.00000000001,19.975950041026984
2020-08-16,1799744.6680571996,562462.4769195566,13.283524590163934,0,0.3312851251764766,0,0,90000.00000000001,19.997162978413325
2020-08-19,1801653.8324219703,528997.8507947911,13.31622950819672,0,0.30351271514558154,0,0,90000.00000000001,20.018375915799666
2020-08-20,1803562.9967867408,507617.3627103588,13.327131147540983,0,0.25769289033012793,0,0,90000.00000000001,20.039588853186007
2020-08-21,1804708.4954056032,502988.03538805636,13.338032786885245,0,0.2480475598595493,0,0,90000.00000000001,20.05231661561781
2020-08-22,1805853.9940244656,497824.40967363416,13.348934426229508,0,0.2897575751451952,0,0,90000.00000000001,20.065044378049613
2020-08-23,1810054.155626961,500751.02086887497,13.35983606557377,0,0.23539300378938077,0,0,90000.00000000001,20.111712840299564
2020-08-28,1921799.6376577902,533543.316877498,13.41434426229508,0,0.32994376297563066,0,0,90000.00000000001,21.353329307308776
2020-09-01,2033315.4589151705,562330.3082622016,13.45795081967213,0,0.23538320362163864,0,0,90000.00000000001,22.592393987946334
2020-09-02,2195787.553372392,603960.8105431302,13.468852459016391,0,0.1859247304368589,0,0,90000.00000000001,24.397639481915462
2020-09-06,2250537.2796053733,620701.9802712848,13.51245901639344,0,0.14860596412727373,0,0,90000.00000000001,25.005969773393034
2020-09-07,2305339.618815897,637631.4155770248,13.523360655737703,0,0.24061617122496243,0,0,90000.00000000001,25.614884653509964
2020-09-08,2305953.97404704,643176.7819947232,13.534262295081966,0,0.1965638046424215,0,0,90000.00000000001,25.621710822744888
2020-09-09,2306568.329278184,643348.137982317,13.54516393442623,0,0.2371344893592039,0,0,90000.00000000001,25.628536991979818
2020-09-10,2308309.0024330905,643741.6512195399,13.556065573770493,0,0.15216717023616902,0,0,90000.00000000001,25.64787780481211
2020-09-13,2310322.7223573946,644119.0865146731,13.588770491803276,0,0.18201874931138684,0,0,90000.00000000001,25.670252470637713
2020-09-15,2312370.573127873,644650.4106738056,13.610573770491802,0,0.20015731099154555,0,0,90000.00000000001,25.69300636808747
2020-09-16,2315309.23898351,645390.3258427094,13.621475409836066,0,0.2014094178129423,0,0,90000.00000000001,25.725658210927886
2020-09-23,2318404.9067315497,646173.7983737498,13.697786885245902,0,0.18649803585562272,0,0,90000.00000000001,25.760054519239436
2020-09-25,2321579.0754257916,647018.710829911,13.719590163934427,0,0.218685497970425,0,0,90000.00000000001,25.79532306028657
2020-09-26,2344952.02532216,653188.8041399547,13.730491803278689,0,0.16797138711852222,0,0,90000.00000000001,26.055022503579554
2020-09-28,2378900.491123728,662296.3119641982,13.752295081967214,0,0.19572861544936124,0,1,90000.00000000001,26.43222767915253
2020-09-29,2412743.6106899246,672933.1284581247,13.763196721311475,0,0.203608868951357,0,0,90000.00000000001,26.808262340999157
2020-09-30,2490614.4460403547,696990.2180786122,13.774098360655737,0,0.21543316502176252,0,0,90000.00000000001,27.673493844892825
2020-10-03,2557745.249253459,726454.9959009447,13.806803278688525,0,0.14634844634266675,0,0,90000.00000000001,28.41939165837176
2020-10-04,2625604.616845953,747262.1431123823,13.817704918032787,0,0.09126073724486397,0,0,90000.00000000001,29.173384631621694
2020-10-06,2629922.4039031235,749662.0220221374,13.839508196721312,0,0.07897657487793139,0,0,90000.00000000001,29.221360043368033
2020-10-14,2636313.353673451,752657.6262688088,13.92672131147541,0,0.16333030465695533,0,0,90000.00000000001,29.292370596371676
2020-10-21,2641763.6684303354,754213.6707965273,14.003032786885246,0,0.1349694203593878,0,0,90000.00000000001,29.352929649225942
2020-10-24,2644307.1486502145,752631.397080775,14.035737704918034,0,0.10254540390330344,0,0,90000.00000000001,29.381190540557935
2020-10-27,2644307.1486502145,750322.9692520874,14.06844262295082,0,0.17153455926567573,0,0,90000.00000000001,29.381190540557935
2020-10-31,2585395.3127614935,731745.8381864548,14.112049180327869,0,0.12847023902878582,0,0,90000.00000000001,28.726614586238814
2020-11-02,2524262.2511083586,716897.6031556524,14.133852459016392,1,0.10547510495424905,0,0,90000.00000000001,28.047358345648423
2020-11-03,2456465.5121619846,697080.3045531806,14.144754098360654,1,0.07212174387463752,0,0,90000.00000000001,27.29406124624427
2020-11-06,2445359.383339919,693368.3885603786,14.177459016393442,1,0.13191862717879388,0,0,90000.00000000001,27.170659814887987
2020-11-07,2432032.0287534404,690979.3305811996,14.188360655737704,1,0.1227564147056304,0,0,90000.00000000001,27.022578097260443
2020-11-09,2412253.066201769,687291.0511746964,14.210163934426228,1,0.06262726497796205,0,0,90000.00000000001,26.802811846686314
2020-11-15,2394695.3294145106,684205.744331793,14.275573770491803,1,0.09924331796096492,0,0,90000.00000000001,26.60772588238345
2020-11-17,2381580.0441560782,680458.4812030996,14.297377049180328,1,0.08945746791988868,0,0,90000.00000000001,26.462000490623087
2020-11-18,2381580.0441560782,680458.4812030996,14.30827868852459,1,0.11115513615830472,0,0,90000.00000000001,26.462000490623087
2020-11-19,2381633.06148809,691196.1966929559,14.319180327868853,1,0.04114848561493112,0,0,90000.00000000001,26.462589572089886
2020-11-20,2381739.0961521133,706690.512299595,14.330081967213115,1,0.09067773323228744,0,0,90000.00000000001,26.463767735023477
2020-11-21,2381845.130816136,722186.2047753573,14.340983606557378,1,0.10184892403782189,0,0,90000.00000000001,26.46494589795706
2020-11-23,2381898.148148148,726943.0938135355,14.362786885245903,1,0.01733400483964083,0,0,90000.00000000001,26.46553497942386
2020-11-24,2381898.148148148,726943.0938135355,14.373688524590165,1,0.034598434052361,0,0,90000.00000000001,26.46553497942386
2020-11-28,2290484.270331107,699044.047328497,14.417295081967213,1,0.00891922409953124,0,0,90000.00000000001,25.449825225901186
2020-12-03,2199070.3925140663,673004.4511605848,14.471437172029452,1,0.041917794966663285,0,0,90000.00000000001,24.43411547237851
2020-12-04,2107656.5146970246,641777.2721921781,14.4822655900419,1,0.07152626767387889,0,0,90000.00000000001,23.418405718855826
2020-12-07,2107656.5146970246,631010.7676502692,14.514750844079241,1,0.09507071156288086,0,0,90000.00000000001,23.418405718855826
2020-12-09,2108128.188894922,624648.8542905741,14.536407680104137,1,0.05222284341259327,0,0,90000.00000000001,23.423646543276906
2020-12-11,2109071.7047975375,617438.3557207702,14.558064516129033,1,0.09885846636713877,0,0,90000.00000000001,23.434130053305967
2020-12-12,2110487.062404871,617883.3748867027,14.568870967741933,1,0.008596956253553278,0,0,90000.00000000001,23.449856248943007
2020-12-13,2112531.709791984,618481.9906890711,14.579677419354836,1,0.0,0,0,90000.00000000001,23.47257455324426
2020-12-16,2115205.479452055,619297.369340453,14.612096774193548,1,0.04833356903310145,0,0,90000.00000000001,23.50228310502283
2020-12-18,2117839.9289700664,620101.3174724804,14.633709677419354,1,0.06152196346817923,0,0,90000.00000000001,23.531554766334068
2020-12-19,2120238.4576357184,620868.9191385574,14.644516129032258,1,0.04901915755717722,0,0,90000.00000000001,23.558205084841312
2020-12-21,2123698.6301369867,621940.6648393534,14.666129032258063,1,0.0,0,0,90000.00000000001,23.596651445966515
2020-12-26,2127687.6494890195,623193.3384201697,14.72016129032258,1,0.047326398814616366,0,0,90000.00000000001,23.640973883211323
2020-12-28,2131292.3099224474,623935.4802354097,14.741774193548386,1,0.010865914984854425,0,0,90000.00000000001,23.681025665804967
2020-12-29,2133695.730956005,624299.1562430746,14.75258064516129,1,0.07009017646490118,0,0,90000.00000000001,23.707730343955607
2020-12-31,2137083.885333615,624557.6480509478,14.774193548387096,1,0.06099794738290547,0,0,90000.00000000001,23.74537650370683
2021-01-01,2141551.1542392406,624082.0451069227,14.785,0,0.04189979584251357,0,0,90000.00000000001,23.795012824880448
2021-01-05,2147999.4305809718,625622.9779374748,14.828225806451613,0,0.05468018191223342,0,0,90000.00000000001,23.86666033978857
2021-01-10,2153090.080335134,627147.4871188216,14.882258064516128,0,0.03831978377566568,0,0,90000.00000000001,23.92322311483482
2021-01-11,2157209.406524475,628368.3028870876,14.893064516129032,0,0.06821581651413908,0,0,90000.00000000001,23.968993405827497
2021-01-12,2159759.4655940677,629140.5130605527,14.903870967741934,0,0.09875045904737137,0,0,90000.00000000001,23.997327395489638
2021-01-14,2162407.603858644,630010.1848551848,14.92548387096774,0,0.040524408042267916,0,0,90000.00000000001,24.026751153984932
2021-01-15,2166114.997429051,631180.2934440912,14.936290322580644,0,0.08521758489786956,0,0,90000.00000000001,24.06794441587834
2021-01-18,2169204.492071057,632170.5746651333,14.968709677419357,0,0.054188460881161,0,0,90000.00000000001,24.102272134122853
