date,sales_total_try,opex_try,usdtry,is_holiday_peak,promo_intensity,price_change_flag,stockout_flag,avg_price_try,units_sold,cogs_try,gross_margin_try,competitor_index,data_quality_flag,imputation_method,is_black_friday,is_ramadan,is_back_to_school
2019-08-15,1922341.0302512764,541025.7376275324,9.269032258064513,0,0.2221771172253255,,,76389.48760510627,25.164994432071268,1501910.7608566163,420430.26939466014,62.89870181653292,OK,original,0,0,0
2019-08-20,1922249.866639766,539960.7261958221,9.322258064516127,0,0.297600248633136,0.0,0.0,77574.61859563958,24.779366001907928,1504364.9902618928,417884.8763778731,47.33119546350416,OK,original,0,0,0
2019-08-22,1922249.866639766,537954.9058737409,9.343683765203595,0,0.28643475154648335,,,79067.33075854924,24.31155634316036,1505381.5956171313,416868.2710226346,63.192813340025396,OK,original,0,0,0
2019-08-31,1936632.0413986652,540482.5943995082,9.440099418297196,0,0.3136925826224824,,,78715.48944854607,24.602934631621427,1521253.7353354627,415378.30606320244,57.44971471834825,OK,original,0,0,0
2019-09-04,1951230.3781833376,536322.2279026009,9.48295081967213,0,0.42019544053809876,0.0,0.0,78675.87372949603,24.8008733260729,1534784.8135996808,416445.56458365684,64.16543046438932,OK,original,0,0,1
2019-09-05,1966044.8769937821,538687.4952157632,9.493934426229508,0,0.3958463204804868,,,78131.25407874926,25.163360042988508,1546970.5189105417,419074.35808324046,50.3388305261789,OK,original,0,0,1
2019-09-06,1969003.9179303173,537788.9911521149,9.504918032786884,0,0.36327105291131906,0.0,0.0,73028.54303124627,26.962114211806906,1549832.647568141,419171.27036217623,52.587195299631546,OK,original,0,0,1
2019-09-13,1972107.7563960778,538465.3689141638,9.581803278688525,0,0.3937293022814193,,,73061.40716426451,26.992468841479784,1556018.3924217175,416089.3639743603,64.52974645053813,OK,original,0,0,1
2019-09-14,1975270.5481415943,539243.1190292576,9.592786885245902,0,0.374484386373721,0.0,0.0,72975.69533751391,27.067512532849907,1559049.3999697382,416221.14817185607,52.16930333738411,OK,original,0,0,1
2019-09-15,1978107.545446353,539845.7240194964,9.603770491803278,0,0.38258429650585835,,,75771.54829033437,26.106204638538262,1561824.889813713,416282.65563264,63.46590437463737,OK,original,0,0,1
2019-09-23,1981408.9291127,540746.705293102,9.691639344262295,0,0.4176573521326183,,,79509.01679932307,24.92055629506375,1568729.021084127,412679.90802857303,48.82731825282908,OK,original,0,0,1
2019-09-26,2009155.6271564236,550478.4379588679,9.724590163934426,0,0.4500971351305422,0.0,0.0,78202.34149715128,25.691757928112832,1592330.880799301,416824.74635712267,66.55398107251106,OK,original,0,0,1
2019-09-29,2034835.4890105205,560602.1524869141,9.757540983606557,0,0.4118401458946895,0.0,0.0,79400.2941358408,25.627556058284277,1614338.1497528523,420497.33925766824,49.91256751969631,OK,original,0,0,1
2019-09-30,2109681.6731477533,584423.8550978708,9.768524590163933,0,0.3641235081389445,,,77615.83241110742,27.181073855826376,1674289.3869210444,435392.2862267089,64.19532020594724,OK,original,0,0,1
2019-10-07,2160190.7355572,607306.1292946116,9.845409836065572,0,0.13833808004660428,,,81613.9201425524,26.468410435181458,1718474.0912116002,441716.6443455997,66.12588080250134,OK,original,0,0,0
2019-10-08,2210565.7117120405,622869.8187268355,9.856393442622949,0,0.1608989445993696,0.0,0.0,80446.01065065553,27.478873020958524,1759147.6886518025,451418.023060238,55.5508254525634,OK,original,0,0,0
2019-10-09,2210949.0196671584,624379.5655678274,9.867377049180323,0,0.10670651287041859,0.0,0.0,81886.6794705756,27.000105926405528,1760052.1415491977,450896.87811796064,65.78537920334449,OK,original,0,0,0
2019-10-10,2210949.0196671584,624633.9747443617,9.878360655737701,0,0.12097948499981252,,,80029.52395134214,27.626667141134224,1760651.5615313922,450297.4581357662,63.21687144000178,OK,original,0,0,0
2019-10-11,2209410.1396333263,624199.2126835287,9.88934426229508,0,0.12544064584187598,0.0,0.0,80745.28944265503,27.362712486187075,1760025.1034196513,449385.03621367505,56.826765150458094,OK,original,0,0,0
2019-10-15,2206126.338476531,621365.7408906241,9.933278688524588,0,0.10145305060753286,,,79940.84043911965,27.59698705140141,1759801.6639988448,446324.6744776864,53.073229194057,OK,original,0,0,0
2019-10-17,2196735.313389365,617351.4453386692,9.955245901639342,0,0.14444841301531583,,,80439.84096049523,27.309045954829806,1753501.6839378963,443233.6294514688,45.444827799952705,OK,original,0,0,0
2019-10-24,2185393.3260901044,611924.5632266423,10.032131147540982,0,0.12137155554176661,,,81188.57087210119,26.91749962605969,1748595.6011429932,436797.7249471112,63.94720037839755,OK,original,0,0,0
2019-10-28,2166360.6173454192,606595.2790897458,10.07606557377049,0,0.1375859733172109,0.0,0.0,80904.56674380704,26.776740850803044,1735716.3131310963,430644.30421432294,48.635744495770226,OK,original,0,0,0
2019-10-30,2134964.9160538535,597290.7770615873,10.097935037165255,0,0.09837523466593706,0.0,0.0,80242.96649002052,26.60625609248095,1711714.1567074836,423250.7593463699,61.921086928863794,OK,original,0,0,0
2019-10-31,2071718.6904039637,579929.9404068706,10.10886976886264,0,0.11187625099029774,0.0,0.0,81343.05599571129,25.468906534728575,1661565.489816216,410153.2005877476,59.05491427134201,OK,original,0,0,0
2019-11-04,2017908.1073224621,566978.0576313814,10.152608695652171,1,0.39176763016716737,0.0,0.0,82282.93915707123,24.524015889496177,1620586.77644739,397321.33087507216,65.26006290801661,OK,original,1,0,0
2019-11-06,1982567.740718212,557383.7716114855,10.174347826086954,1,0.35891119486958123,0.0,0.0,85103.87795823964,23.295856643466415,1593268.6878423893,389299.05287582264,57.4147233752588,OK,original,1,0,0
2019-11-07,1982567.740718212,557719.1807747096,10.185217391304347,1,0.4219051049693364,,,83366.90623429659,23.78123202924612,1593800.6095669903,388767.1311512217,57.19967174706765,OK,original,1,0,0
2019-11-10,1983079.597807966,559397.1916938929,10.21782608695652,1,0.35810710386389616,,,85498.51683766455,23.19431577477801,1595808.2723665885,387271.32544137747,65.69438633881741,OK,original,1,0,0
2019-11-12,1983847.3834425968,562347.3739989873,10.239565217391306,1,0.3768367312048908,,,80766.84035472681,24.562646931953353,1597490.6489092188,386356.7345333779,62.52405160385065,OK,original,1,0,0
2019-11-13,1984871.097622105,565558.4868717298,10.250434782608696,1,0.39807391438852696,,,82327.80156119897,24.10936597337215,1598847.5331984616,386023.5644236433,62.37700169530661,OK,original,1,0,0
2019-11-14,1985494.9172167403,567290.1446333139,10.261304347826089,1,0.3275452174443433,0.0,0.0,80287.98814919975,24.729663340512165,1599882.737609266,385612.17960747425,63.60606142297926,OK,original,1,0,0
2019-11-16,1986198.6957811422,567677.2663885112,10.28304347826087,1,0.31727192507291097,,,83520.27046578292,23.78103764157301,1601515.6238887764,384683.0718923658,47.57151038552087,OK,original,1,0,0
2019-11-22,1986758.508305548,567837.2669182768,10.348260869565218,1,0.3243264999952314,,,83053.88719035762,23.92131874275725,1605165.289650327,381593.21865522093,65.91456347774024,OK,original,1,0,0
2019-11-24,1987206.3583250728,569569.0396847771,10.37,1,0.4079737125351497,0.0,0.0,82124.86502749752,24.197377464909135,1606593.454428659,380612.90389641374,64.76417105661987,OK,original,1,0,0
2019-11-25,1987318.320829954,572622.7106022155,10.38086956521739,1,0.3535404450555608,,,81166.07964547026,24.48459171011425,1607217.168873107,380101.15195684694,51.73512234256574,OK,original,1,0,0
2019-11-28,1987318.320829954,575443.1362669895,10.413478260869564,1,0.4468421680023818,,,81320.82166252212,24.43800099656197,1608816.7577802145,378501.56304973946,57.92011024845077,OK,original,1,0,0
2019-11-30,1985360.2430555553,576292.4808457023,10.435217391304347,1,0.35316876147261256,,,82957.70521114736,23.932198196687516,1608296.9543623491,377063.28869320615,59.56246240349,OK,original,1,0,0
2019-12-04,1981527.2767508484,580559.6178388718,10.478695652173911,1,0.05553653909591112,0.0,0.0,84286.88755196953,23.50931840411215,1607318.5223811553,374208.7543696931,55.14485905811947,OK,original,0,0,0
2019-12-06,1969824.0346154794,577331.9814190798,10.500434782608696,1,0.09626329857703628,0.0,0.0,84304.74042363778,23.36551924265424,1598882.4269346122,370941.6076808672,58.89587973254828,OK,original,0,0,0
2019-12-09,1958926.9496516522,573961.4521115079,10.533043478260868,1,0.11018278664477371,0.0,0.0,84491.32578516849,23.184947465879628,1591614.1311542427,367312.8184974096,67.68010092131613,OK,original,0,0,0
2019-12-10,1946448.991409566,569954.2413420115,10.543913043478259,1,0.11184510729909194,,,84554.51895484526,23.020046893638295,1581998.1104440058,364450.8809655602,64.88746715471596,OK,original,0,0,0
2019-12-13,1938721.4367945672,567318.5066263741,10.576521739130435,1,0.08625098691779429,,,86811.04479783626,22.332658722279184,1577277.9276724549,361443.5091221123,45.739746452548744,OK,original,0,0,0
2019-12-17,1932145.8027824245,565220.0038802066,10.620000000000001,1,0.08072187577434389,,,86587.5632737011,22.314357047731676,1574001.789326166,358144.01345625846,61.218226589115055,OK,original,0,0,0
2019-12-18,1927538.1203710001,563872.0961463733,10.630869565217392,1,0.06777580847603551,0.0,0.0,85122.44681330438,22.644298801684958,1570765.3477368052,356772.77263419493,66.87729988961661,OK,original,0,0,0
2019-12-20,1925426.3357224353,565004.0110575246,10.652608695652175,1,0.07335083228499914,,,83394.36591132988,23.088206435548287,1570077.6199445103,355348.715777925,59.34446816551362,OK,original,0,0,0
2019-12-28,1922786.6049117295,567611.7202453477,10.739565217391304,1,0.033464428510144015,,,83771.41783734644,22.952776192054912,1572052.1267836425,350734.478128087,64.98201006815441,OK,original,0,0,0
2019-12-29,1864596.8929797558,553778.2093473254,10.750434782608696,1,0.025454033497330802,,,86119.5439657392,21.65126296676101,1524977.0393583488,339619.85362140695,72.35649689893945,OK,original,0,0,0
2020-01-06,1807031.1554884969,537059.952301387,10.837391304347825,0,0.06999495571000566,,,87085.74626482249,20.750022052902025,1481774.9953794759,325256.160109021,59.45217636885585,OK,original,0,0,0
2020-01-08,1749993.3641593794,520168.1909622307,10.859130434782609,0,0.06499065075658637,0.0,0.0,86400.21861695305,20.254501576180086,1435942.7525936381,314050.61156574124,53.2611354318005,OK,original,0,0,0
2020-01-09,1749993.3641593794,520168.1909622307,10.87,0,0.056499347952515974,0.0,0.0,87487.72772249638,20.002729636666405,1436412.2747538076,313581.0894055718,59.63154112601136,OK,original,0,0,0
2020-01-13,1752108.9006597258,520797.01322912454,10.913478260869564,0,0.09098781285603569,0.0,0.0,86909.93100827823,20.16005398155058,1440029.087565773,312079.81309395283,52.434102664775125,OK,original,0,0,0
2020-01-21,1754224.437160072,536940.7629987329,11.00079460269865,0,0.09875534568944955,,,87808.61608341493,19.977816704156044,1445548.6509544028,308675.78620566917,51.470391012946315,OK,original,0,0,0
2020-01-24,1756339.973660418,568715.9851742598,11.033538230884558,0,0.07274839602108965,,,85916.41326946011,20.44242661937015,1448711.459236436,307628.514423982,48.472019447623474,OK,original,0,0,0
2020-01-25,1756339.973660418,592046.6488799336,11.044452773613193,0,0.11442209186399208,,,86619.43310347326,20.2765119873544,1449184.6340844438,307155.33957597427,63.79480687065687,OK,original,0,0,0
2020-01-30,1750699.9970301825,613461.4261941103,11.099025487256371,0,0.035845516008329074,,,87609.84363550709,19.982914298007575,1446889.2746981177,303810.72233206476,44.744237339130656,OK,original,0,0,0
2020-02-03,1744869.1525549397,597267.899782028,11.142683658170915,0,0.11919021622160848,,,89302.56415350574,19.538847166309967,1443950.633799894,300918.5187550457,58.55477513075826,OK,original,0,0,0
2020-02-05,1739038.3080796974,595272.004428738,11.164512743628187,0,0.10349533038191588,,,90928.04277106728,19.125434300374582,1440062.398591452,298975.9094882454,50.29891298992297,OK,original,0,0,0
2020-02-06,1738847.4402346907,595206.670454121,11.175427286356822,0,0.06900390148780823,,,91347.19305290336,19.035586996391277,1440372.806986634,298474.63324805675,35.10971726825113,OK,original,0,0,0
2020-02-09,1738847.4402346907,595206.670454121,11.208170914542729,0,0.12251957942471906,,,90293.74234965473,19.257673843012885,1441778.1935614108,297069.2466732799,49.2495276772647,OK,original,0,0,0
2020-02-11,1740003.8371640584,595602.5045854691,11.23,0,0.12134757474850152,0.0,0.0,90277.34452545637,19.273981155631052,1443674.576085511,296329.26107854745,29.512287938787008,OK,original,0,0,0
2020-02-15,1743321.4846739115,596738.1337858166,11.274000000000001,0,0.17040349229726395,,,88132.26527856807,19.7807406761148,1448320.595162294,295000.88951161737,51.32073080131496,OK,original,0,0,0
2020-02-20,1747503.6324159584,588259.7077436777,11.329,0,0.14392435053664335,,,88783.55202089193,19.68274069508672,1454167.4514756245,293336.180940334,53.40268519724526,OK,original,0,0,0
2020-02-22,1753122.88392522,570267.6292129419,11.351,0,0.09427439527012388,,,87841.17084008742,19.957872455010133,1459795.4670155018,293327.4169097182,41.58615235478357,OK,original,0,0,0
2020-02-28,1881079.4488701106,590555.2580622496,11.417,0,0.18062277699002566,,,88645.05944455446,21.22035295206367,1569407.2047679843,311672.2441021262,47.317548234311325,OK,original,0,0,0
2020-03-02,2009495.167571291,625073.6130409429,11.450000000000001,0,0.2366310108657606,,,89312.81135671276,22.499517561320808,1678182.8313989358,331312.33617235534,58.30633876549125,OK,original,0,0,0
2020-03-07,2135444.9194636974,664251.545761303,11.505,0,0.21746293110405848,0.0,0.0,88463.00003447854,24.139413298570087,1786265.8864459482,349179.0330177492,38.63127232806012,OK,original,0,0,0
2020-03-08,2137023.641227798,664643.2883278781,11.516,0,0.19320547703450505,,,91550.28227322533,23.342622088810195,1788166.7047168354,348856.93651096267,34.210151932369484,OK,original,0,0,0
2020-03-09,2137533.776779031,664801.9473916916,11.527000000000001,0,0.17121682289829562,,,89254.84102718289,23.948659279198505,1789173.944551645,348359.83222738584,54.53888651518974,OK,original,0,0,0
2020-03-11,2138043.912330264,682761.291776202,11.549,0,0.18883379671786843,,,88740.43561639334,24.093232104162624,1790761.9809273994,347281.93140286487,58.39044348640198,OK,original,0,0,0
2020-03-12,2138554.0478814975,700828.536418135,11.56,0,0.23266245859112558,,,87437.62639009645,24.45805239886657,1791769.9133196508,346784.13456184673,42.72347800360506,OK,original,0,0,0
2020-03-13,2140025.8609236027,719128.0527327264,11.571,0,0.25653758917803826,0.0,0.0,90220.76429609233,23.719881754718102,1793584.1174217672,346441.7435018355,50.7897835787558,OK,original,0,0,0
2020-03-17,2141379.9525397257,725440.7889298758,11.614999999999998,0,0.24629730584816567,0.0,0.0,93064.94940834616,23.009521481002217,1797044.7008675702,344335.25167215546,53.434053286402666,OK,original,0,0,0
2020-03-18,2142637.037927056,737588.9548458568,11.626,0,0.1853345173464118,0.0,0.0,92453.33040611917,23.17533644829351,1798681.4127677735,343955.6251592827,36.76653876851521,OK,original,0,0,0
2020-03-22,2142677.3780478984,752661.1891277569,11.67,0,0.1664114770013297,,,91426.30762090358,23.436114109873554,1801042.3874923121,341634.9905555863,38.828132612546,OK,original,0,0,0
2020-03-26,2142707.9057069146,765529.768341747,11.714,0,0.20422658740733612,,,89322.57437673902,23.988425329856017,1803395.1912515396,339312.714455375,52.561742067393496,OK,original,0,0,0
2020-03-27,2142707.9057069146,772583.9571737662,11.725,0,0.14694681903311446,0.0,0.0,88611.5811027378,24.18090140184523,1803976.9771322664,338730.9285746482,56.19902685849036,OK,original,0,0,0
2020-03-28,2122900.0183022306,769125.8814047256,11.736,0,0.20969503142554347,0.0,0.0,87671.94341709632,24.21413208787451,1787876.8360467954,335023.18225543527,47.22612617688379,OK,original,0,0,0
2020-03-29,2083115.339276297,754824.0527046412,11.747,0,0.19557192241103996,0.0,0.0,90536.43768559367,23.00858518986954,1754936.3387024754,328179.0005738216,35.68873113413919,OK,original,0,0,0
2020-03-30,1944743.2285309639,704632.0913434438,11.758,0,0.18601890494395273,0.0,0.0,90278.03892765324,21.541708832304575,1638891.7377896968,305851.4907412671,58.627901522417815,OK,original,0,0,0
2020-04-01,1826030.565007812,660609.2239331567,11.77998901098901,0,0.22715890798199617,,,90128.59539156752,20.26027984874883,1539840.228680336,286190.3363274762,37.14806615083762,OK,original,0,0,0
2020-04-02,1727146.252923407,595681.0973856312,11.790983516483514,0,0.29040800319709154,,,88258.04316366358,19.569278798994315,1456922.587621366,270223.665302041,38.718897750628386,OK,original,0,0,0
2020-04-03,1698443.7720805781,556658.8872397398,11.80197802197802,0,0.2590189748101427,0.0,0.0,89222.19535759806,19.036112766260697,1433171.7326294286,265272.0394511495,44.14286934258364,OK,original,0,0,0
2020-04-17,1669889.7314202525,521529.31533447554,11.955824175824176,0,0.23990249492869137,0.0,0.0,89714.54036519174,18.61336773975327,1415418.7682888773,254470.96313137515,53.84161669905153,OK,original,0,0,0
2020-04-19,1641484.1309424296,512095.9962522359,11.977802197802196,0,0.18883213360155054,0.0,0.0,89040.70259069915,18.435210899985563,1392232.3348894436,249251.79605298606,48.24430781241779,OK,original,0,0,0
2020-04-24,1641484.1309424296,511935.98596035835,12.032747252747251,0,0.2741745528484809,0.0,0.0,88786.92438921292,18.4879039592215,1394458.5791899983,247025.55175243132,44.73559066956195,OK,original,0,0,0
2020-04-26,1642741.485195252,512222.46508870914,12.054725274725273,0,0.32816754790009234,,,90008.33310484997,18.250993308382192,1396417.8950991707,246323.59009608137,45.127141574278184,OK,original,0,0,0
2020-04-28,1644023.4345495517,512587.04304431076,12.076703296703297,0,0.32483777643643613,,,90485.39077077642,18.168937775980883,1398399.4957173616,245623.93883219012,41.773117349147725,OK,original,0,0,0
2020-05-01,1645558.7285595986,511416.3940559879,12.10967032967033,0,0.4661909228700777,0.0,0.0,89408.67413220477,18.40491143092427,1401044.47267333,244514.25588626857,47.23402874497033,OK,original,0,1,0
2020-05-03,1646187.1814964383,511611.70834603073,12.131648351648352,0,0.46183744875681243,0.0,0.0,89390.70614810486,18.415641316995444,1402472.592630789,243714.58886564942,22.536598673934517,OK,original,0,1,0
2020-05-05,1646930.1227074135,511807.5108014788,12.153626373626372,0,0.49396703824991656,0.0,0.0,87972.31550709046,18.72100459348115,1403998.9950866087,242931.12762080482,40.40438628959723,OK,original,0,1,0
2020-05-06,1647836.9693894808,512109.04482823506,12.164615384615383,0,0.4499522473920171,,,86561.01848513869,19.036709574672937,1405219.0490166484,242617.92037283233,44.71198810815653,OK,original,0,1,0
2020-05-09,1649457.79779018,512612.76024397794,12.197582417582415,0,0.48895756756224984,0.0,0.0,85128.52535178897,19.376087991350563,1407943.4711790232,241514.3266111568,33.57746662653289,OK,original,0,1,0
2020-05-13,1651285.256529197,513189.0839673664,12.24153846153846,0,0.5028862189192066,0.0,0.0,86992.64473962244,18.981895095518208,1411294.9821894504,239990.27433974668,45.880332504648095,OK,original,0,1,0
2020-05-14,1654078.3199971009,514073.0668469047,12.25252747252747,0,0.5167118072841951,,,89586.63193902599,18.463450229079843,1414130.7795462373,239947.54045086354,41.1581428609333,OK,original,0,1,0
2020-05-18,1656716.884701183,514901.5297215809,12.296483516483516,0,0.47689918827326727,0.0,0.0,92898.0293118576,17.833713986973866,1418184.1058253231,238532.77887585992,56.84188488201286,OK,original,0,1,0
2020-05-19,1659267.8020181523,515309.6912073104,12.307472527472529,0,0.4737935980623569,0.0,0.0,94515.59920531127,17.555491537580078,1420817.8167373503,238449.985280802,55.38640376387446,OK,original,0,1,0
2020-05-20,1660693.930806214,515367.6113296413,12.31846153846154,0,0.453564332964969,,,93806.6981632432,17.703361948805195,1422489.458946333,238204.47185988096,39.07996807587698,OK,original,0,1,0
2020-05-21,1661468.1297866686,514853.5632859432,12.329450549450549,0,0.45509739994647,,,91553.52498172119,18.147505845551915,1423603.2788476532,237864.8509390154,41.60387760295538,OK,original,0,1,0
2020-05-22,1662858.9753005886,514674.10040880076,12.34043956043956,0,0.47310944381062003,0.0,0.0,88748.29664716608,18.736798768223878,1425246.050060552,237612.92524003657,42.22316543728847,OK,original,0,1,0
2020-05-24,1664052.4208966522,514191.41398596385,12.36241758241758,0,0.4909247757721512,0.0,0.0,88963.18142873926,18.704956299585366,1427171.7001024478,236880.7207942044,39.20563681954529,OK,original,0,1,0
2020-05-25,1665109.1329838205,513660.92896573915,12.37340659340659,0,0.5073113493546634,,,88557.80979730065,18.802510323991495,1428529.6444971925,236579.48848662805,44.38327916771396,OK,original,0,1,0
2020-05-27,1665412.4650286294,512764.29607862816,12.395384615384614,0,0.4558084420472555,,,90558.96746399069,18.390364992741926,1429693.3577157483,235719.10731288115,36.76098941105489,OK,original,0,1,0
2020-05-29,1665715.7970734378,512056.67894230766,12.417362637362636,0,0.5246844676364515,,,89340.13112184273,18.644653596956584,1430857.4000468294,234858.39702660847,33.78648994932207,OK,original,0,1,0
2020-05-30,1666298.846374889,511809.23847337195,12.428351648351647,0,0.4717701025363888,0.0,0.0,90560.88924856523,18.399762416216426,1431810.2218282034,234488.6245466855,47.81726908669109,OK,original,0,1,0
2020-05-31,1668755.1875599173,512511.57500278205,12.439340659340658,0,0.47926279173721276,0.0,0.0,92388.36441513679,18.062395607108623,1434373.5423603284,234381.64519958897,47.8759826359301,OK,original,0,1,0
2020-06-01,1671150.8623359844,508650.32872598054,12.450329670329669,0,0.3275836496255653,,,93474.01072615483,17.87824069336079,1436886.0333600047,234264.8289759797,40.06964058938673,OK,original,0,0,0
2020-06-03,1673145.4870374848,509205.6293952961,12.472307692307691,0,0.2772727921918117,,,93298.02995319136,17.933342085325062,1439508.7219709782,233636.76506650657,53.67117677943413,OK,original,0,0,0
2020-06-05,1673145.4870374848,521342.15934418945,12.494285714285713,0,0.37652136189083146,,,92028.0849128889,18.180813918068985,1440416.3958337472,232729.09120373754,41.45987816667735,OK,original,0,0,0
2020-06-10,1672923.2427557036,540250.7360856191,12.54923076923077,0,0.372105316912773,,,91588.21757028303,18.265703680409924,1442493.94824879,230429.29450691352,48.54198857097052,OK,original,0,0,0
2020-06-11,1672700.9984739225,559206.0625429613,12.56021978021978,0,0.34156017328645355,,,91321.69362218074,18.316578811977347,1442756.0323717762,229944.9661021463,53.08358543423299,OK,original,0,0,0
2020-06-12,1672478.754192141,565972.854092834,12.571208791208791,0,0.35200972151674614,,,90300.70146073936,18.521215529198248,1443017.9959282442,229460.75826389669,46.256099482370296,OK,original,0,0,0
2020-06-13,1672478.754192141,572813.9448449259,12.582197802197802,0,0.36547817653112297,0.0,0.0,91055.10607330396,18.3677646023026,1443471.6520098513,229007.1021822896,50.16709396379574,OK,original,0,0,0
2020-06-17,1672756.3251013227,579751.2373423849,12.626153846153846,0,0.30312362429340367,0.0,0.0,89551.77121334051,18.67920982954419,1445526.1415212613,227230.18358006142,42.40189618223276,OK,original,0,0,0
2020-06-20,1673170.7215391109,586738.7818492413,12.65912087912088,0,0.33412841967961115,,,89571.25905739097,18.67977227457594,1447245.776941125,225924.94459798583,44.965767332575226,OK,original,0,0,0
2020-06-21,1673721.9435055053,593759.136482021,12.670109890109893,0,0.3738279403886548,,,90176.96266048057,18.56041603227564,1448176.561785791,225545.38171971426,44.89479121962394,OK,original,0,0,0
2020-06-22,1674542.8872429982,607711.1765322265,12.681098901098904,0,0.3123713173049225,0.0,0.0,93535.31939876487,17.902786861762834,1449341.0937607102,225201.79348228802,40.573206561011425,OK,original,0,0,0
2020-06-23,1676868.883492726,622235.0902445657,12.692081367763754,0,0.35880673796499885,,,94947.6788578456,17.660978168864048,1451808.8531816758,225060.03031105013,45.13580669507374,OK,original,0,0,0
2020-06-26,1679605.346894127,630101.5618554624,12.725028767758298,0,0.30930254586129785,,,97447.4684290712,17.236008015094374,1455543.997165732,224061.349728395,34.165220275756695,OK,original,0,0,0
2020-06-27,1683150.0360993342,627432.1788322207,12.736011234423147,0,0.3639928994730058,,,94100.54215409199,17.88671985909639,1459072.0993690928,224077.9367302414,42.629103356196495,OK,original,0,0,0
2020-06-30,1685339.2068204551,624243.8720249056,12.768958634417691,0,0.3489307555310755,,,93970.87148357712,17.934698063484433,1462340.4421842862,222998.76463616895,44.28349605304263,OK,original,0,0,0
2020-07-02,1687134.745135952,612066.9471945454,12.790923567747388,0,0.28144985609050055,,,90999.20654834369,18.54010391002316,1464813.1184391784,222321.62669677357,49.51722864670363,OK,original,0,0,0
2020-07-03,1687794.774883068,609969.6532293563,12.801906034412237,0,0.36484599120138095,,,95464.31981362322,17.679849164359847,1465843.7108593348,221951.06402373314,49.638853766367106,OK,original,0,0,0
2020-07-05,1688377.9870797005,607842.8761113631,12.823870967741934,0,0.30786606326372434,0.0,0.0,92929.03299027059,18.16846611603576,1467265.6205149216,221112.36656477884,51.080886401118974,OK,original,0,0,0
2020-07-07,1689242.3248783704,606984.6779932684,12.845806451612901,0,0.3055962374572344,,,91386.23186248708,18.48464796557372,1468931.3960491894,220310.928829181,55.41469881135518,OK,original,0,0,0
2020-07-08,1690901.1531402871,607580.7341798657,12.856774193548386,0,0.3359208864845941,0.0,0.0,87177.53564182778,19.39606506069888,1470831.645383347,220069.5077569401,58.579469926393514,OK,original,0,0,0
2020-07-10,1692866.9001384303,607713.9761660903,12.878709677419351,0,0.3643629310505273,0.0,0.0,85193.01490548237,19.870958927989417,1473458.1470394148,219408.75309901545,46.389378185213864,OK,original,0,0,0
2020-07-11,1694914.3220023774,607875.1796069292,12.889664164408158,0,0.29942915599831393,,,85668.40838940052,19.7845898373441,1475698.5043773209,219215.8176250565,41.966059823553515,OK,original,0,0,0
2020-07-12,1699046.0079423601,608206.6161130636,12.900618651396965,0,0.33175420606310496,,,85428.71990663295,19.888463853833784,1479755.2232907286,219290.7846516315,43.25947803538851,OK,original,0,0,0
2020-07-18,1705759.9975948322,610321.2884289612,12.966345573329805,0,0.34276830557758303,,,88863.38491717396,19.19530748445722,1488370.0380161419,217389.95957869035,47.70237663044058,OK,original,0,0,0
2020-07-24,1712990.4479898019,599333.9676473144,13.032072495262645,0,0.35069697878556017,,,90174.48346285969,18.9963987838681,1497458.1164219133,215532.3315678886,48.78879612413459,OK,original,0,0,0
2020-07-26,1718155.05541478,588174.794990819,13.053981469240258,0,0.3351970572259826,,,94154.3783404344,18.24827571164497,1502902.0642761434,215252.9911386366,45.44836480375368,OK,original,0,0,0
2020-07-28,1721253.8198697672,589161.0159779635,13.075890443217872,0,0.31889297539516614,,,95363.69498903473,18.04936165767993,1506543.4497627972,214710.37010696996,41.24356668600084,OK,original,0,0,0
2020-07-30,1736211.6588819465,594130.4244261816,13.097799417195485,0,0.3050761039482042,,,93978.29720865782,18.474602226800048,1520574.3656458494,215637.2932360971,47.96770004687316,OK,original,0,0,0
2020-08-03,1757451.5306739172,593881.2101364883,13.141617365150712,0,0.27758431649139126,0.0,0.0,89791.0074468964,19.572689745276524,1541077.0761420778,216374.45453183935,58.07224629424509,OK,original,0,0,0
2020-08-04,1777993.031153788,600822.6312511446,13.152556187202538,0,0.24283582964043182,0.0,0.0,89100.33984554815,19.95495229575855,1559569.6158298636,218423.4153239245,61.38523572668451,OK,original,0,0,0
2020-08-05,1785977.0857643678,603367.7897860359,13.163472699629825,0,0.1873594854951618,,,87979.5176211333,20.29991904996946,1567054.0891343853,218922.9966299825,52.16978224180009,OK,original,0,0,0
2020-08-06,1786980.7362830567,602627.4509542324,13.174389212057113,0,0.28809679412473005,,,92102.58140235754,19.40207005139723,1568416.2299833593,218564.50629969733,53.32935075618585,OK,original,0,0,0
2020-08-07,1789322.587493331,596960.4489876727,13.1853057244844,0,0.3021180452325859,,,93142.17180146732,19.21065992864408,1570953.798499671,218368.7889936599,49.22391352922151,OK,original,0,0,0
2020-08-12,1791998.9888765018,591540.2955728114,13.239888286620834,0,0.20411202693374486,,,94428.56330970551,18.97729803427304,1575717.916339098,216281.0725374038,56.39015330366845,OK,original,0,0,0
2020-08-14,1795282.6945067293,581712.0078260965,13.261721311475409,0,0.24470807885870188,0.0,0.0,89078.21925307515,20.154002960097934,1579572.8102495582,215709.88425717107,49.85840425980681,OK,original,0,0,0
